,Riboseq_control_1,Riboseq_control_2,RNAseq_control_1,RNAseq_control_2,RNAseq_control_3,Riboseq_sample_1,Riboseq_sample_2,RNAseq_sample_1,RNAseq_sample_2,RNAseq_sample_3
TFAP2E,0,0,8.57068257222101,7.17688916094615,2.14868503781355,0,0,5.86193325476539,5.66915709949938,3.98687227876295
TFAP4,11.8448872531246,6.2447212590607,35.3540656104117,36.3330013772899,32.8914094249921,11.7053246489005,15.9728967481661,21.5538776598297,19.4238333409077,26.6490936527839
TFB1M,0,3.12236062953035,32.7522512581303,31.5484086033258,26.6106377759986,0,8.81263268864335,27.2354437375254,23.4201244110466,24.2359867472169
TFB2M,0.658049291840255,1.87341637771821,6.73410773531651,7.62544473350528,10.7434251890678,0,1.65236862912063,7.12450349425332,6.59852711581075,10.1770160800002
TFCP2,4.60634504288178,4.37130488134249,86.6251131406623,91.1315404915975,66.6092361722201,26.8533918415953,17.0744758342465,57.1763951310963,63.3830351124356,73.2325486993826
TFCP2L1,7.2385422102428,5.62024913315463,61.0661133270747,55.9199280457054,62.4771495610402,8.95113061386509,0,66.7358555157906,69.9815622282464,58.8588249575267
TFDP1,7.89659150208306,0,121.749606896461,106.382429958608,133.053188879993,19.9679067540067,1.10157908608042,107.228286767939,115.148945020979,143.947072801652
TFDP2,3.94829575104153,10.9282622033562,73.3099455731047,73.8621509480708,85.947401512542,15.1480671926948,7.71105360256293,90.1835885348522,87.2678445316379,80.9964578738157
TFE3,1.31609858368051,3.74683275543642,66.6523617893259,70.4979841538773,52.8907086231028,7.57403359634739,28.0902666950507,60.9641058495601,56.5056969917315,43.0162535340213
TFEB,4.60634504288178,0.62447212590607,9.94811369989939,15.4751672532901,6.77662204233505,2.06564552627656,8.81263268864335,10.8220306241823,11.6171252038922,7.8688268659795
TFG,15.1351337123259,16.2362752735578,40.0985506057483,41.4166311996267,73.0552912856607,24.0991978065599,45.7155320723374,53.1181336470279,60.7807990667638,63.5801210771144
TFIP11,7.2385422102428,0,43.0064607641804,41.2671126754404,35.3706613917,11.7053246489005,3.85552680128147,34.179580054709,30.1115885284885,38.2949574144336
TFPI,2.63219716736102,0.62447212590607,15.0752184529245,12.5595560316558,25.6189369893154,2.40991978065599,5.5078954304021,16.5937802904128,15.8922272789245,15.1081475826806
TFPI2,7.2385422102428,0,4.05576943149744,4.26127793931178,5.28907086231028,4.13129105255312,0,5.41101531209113,5.20447209134369,7.44915609979393
TFPT,2.96122181328115,6.55695732201374,117.923409319577,127.315023344701,49.7503227986061,22.7221007890422,23.1331608076888,85.2234911654353,84.0150494745481,75.2259848387641
TFRC,14.4770844204856,16.8607473994639,173.020654426712,171.497747241776,227.430047079342,36.4930709642192,35.8013202976136,225.368787748596,233.643622100679,186.123984803302
TGDS,4.60634504288178,2.49788850362428,11.6316406337285,7.10212989885296,15.2060787291421,3.44274254379427,9.91421177472377,9.01835885348522,11.6171252038922,9.44259223917541
TGFA,0,3.74683275543642,9.56549394221095,7.70020399559847,7.43775590012383,0,0,9.28890961908977,8.92195215658918,3.98687227876295
TGFB1,11.1868379612843,14.6750949587926,73.0803737184916,92.925762781834,64.1299842055121,26.8533918415953,57.832902019222,52.2162977616794,52.0447209134369,48.9965619521657
TGFB2,0,4.99577700724856,7.57587120223107,7.84972251978485,6.44605511344065,0.688548508758853,4.95710588736189,6.31285119743965,4.36803907666345,3.67211920412377
TGFB3,0,0,5.20362870456276,7.92448178187804,4.4626535400743,0,0,8.20670655667155,7.15614912559757,5.24588457731967
TGFBR1,5.92244362656229,3.74683275543642,57.4694876048034,42.1642238205586,92.0628896970883,4.81983956131197,3.85552680128147,60.6033714954207,63.0112871059111,80.5767871076301
TGFBR2,0,1.24894425181214,23.5693770736078,24.7453157528456,28.2634724204706,0.688548508758853,6.60947451648251,26.1532406751071,33.829068593734,30.0064597822685
TGFBR3,25.0058730899297,3.12236062953035,30.1504369058489,29.6794270509961,53.2212755519972,4.13129105255312,8.26184314560314,41.0335327833577,46.5614378171998,44.4851012156708
TGFBR3L,1.31609858368051,0,3.52010177073363,3.58844458047307,2.31396850226075,0.688548508758853,10.465001317764,1.44293741655763,1.4869920260982,2.51802459711344
TGFBRAP1,3.94829575104153,1.24894425181214,55.4033409132858,58.536502218967,65.7828188499841,4.13129105255312,19.2776340064073,51.6751962304703,51.8588469101746,62.4260264701041
TGIF1,15.1351337123259,6.2447212590607,49.0518529356577,55.5461317352395,50.4114566563949,18.590809736489,10.465001317764,39.5004117782653,48.2343038465603,46.5834550465987
TGIF2,5.26439433472204,0,50.5823319664115,58.2374651705943,54.5435432675748,0.344274254379427,1.10157908608042,62.0463089119783,67.00757817605,65.2588041418567
TGM1,0,0,2.37224249766831,5.53218539489599,2.31396850226075,0,0,3.15642559871983,1.85874003262275,3.46228382103098
TGOLN2,3.29024645920127,1.87341637771821,200.263181174128,187.197192281345,216.35605496138,12.3938731576594,31.670398724812,180.0966263041,186.896310280217,186.75349095258
TGS1,3.29024645920127,9.99155401449712,25.6355237651253,26.3152602568025,41.6514330406935,11.7053246489005,21.4807921785682,28.1372796228739,26.394108463243,30.3212128569077
THADA,4.60634504288178,6.2447212590607,44.6134637464719,46.4255017598704,47.9322046896869,11.0167761401417,18.1760549203269,55.1021725947947,55.3904529721578,45.2195250564956
THAP1,0,2.49788850362428,16.7587453867536,13.456667176774,25.1230865959738,8.60685635948567,3.85552680128147,20.0207566547372,21.7472583816861,19.5146906276292
THAP10,1.97414787552076,3.12236062953035,18.9779399813465,19.7364451926019,19.8340157336635,0,8.26184314560314,20.6520417744811,22.3978173931041,18.5704314037116
THAP11,7.89659150208306,10.6160261404032,71.8559904938886,74.1611879964435,67.2703700300089,32.3617799116661,25.8871085228899,57.8978638393751,50.2789178824453,80.6817047991765
THAP12,0,1.24894425181214,48.745757129507,38.8000570263651,52.7254251586556,0,8.26184314560314,61.1444730266298,65.1488381434273,57.2850595843308
THAP2,0,0,11.0959729729647,10.9896115276988,9.91700786683177,6.88548508758853,0,19.0287371808538,14.3122982511951,11.6458637616497
THAP3,1.31609858368051,0.62447212590607,24.6407123951354,25.4181491116843,21.3215669136883,4.81983956131197,5.5078954304021,15.6919444050643,18.4944633245963,17.1015837220621
THAP4,1.97414787552076,8.11813763677891,94.8896999067326,96.5889666244003,78.6749290768654,8.26258210510624,29.1918457811311,44.8212435018215,44.2380127764214,54.9768703703101
THAP5,0,1.24894425181214,21.1206106244018,20.9325933860929,42.3125668984822,0,2.20315817216084,30.0311349821058,36.3383676377747,35.3572620511346
THAP6,0,0.62447212590607,9.64201789374864,10.9148522656056,15.5366456580364,0,0,16.0526787592037,16.5427862903424,14.6884768164951
THAP7,3.29024645920127,0,17.3709369990551,18.9140933095768,22.1479842359243,5.50838807007083,0,9.28890961908977,13.1970542316215,18.1507606375261
THAP7-AS1,0,0,10.0246376514371,12.1110004590966,12.3962598335397,0,0,4.1484450726032,5.76209410113051,7.23932071670114
THAP8,0,0.62447212590607,6.58105983224113,8.07400030606442,6.28077164899346,3.09846828941484,0,5.86193325476539,5.76209410113051,6.60981456742278
THAP9,0,0,6.35148797762807,5.83122244326875,6.61133857788785,0,0,13.1668039260884,12.2676842153101,6.19014380123721
THAP9-AS1,0,0,44.5369397949342,38.1272236675264,39.6680314673271,1.37709701751771,0,58.1684146049797,52.137657915068,29.4818713245365
THBD,0,0,7.88196700838182,5.98074096745512,4.62793700452149,0.688548508758853,1.65236862912063,4.77973019234716,5.39034609460596,4.51146073649492
THBS1,2.63219716736102,0.62447212590607,5.05058080148738,2.84085195954118,3.30566928894392,0,0,4.23862866113805,3.25279505708981,4.61637842804131
THBS3,3.29024645920127,0,18.365748369045,23.8482046077273,13.8838110135645,0,0,24.2593853158752,25.743549451825,9.23275685608262
THBS4,1.64512322960064,1.87341637771821,8.41763466914563,5.68170391908237,3.30566928894392,10.3282276313828,0,4.50917942674261,4.27510207503232,3.35736612948459
THEM4,3.94829575104153,0.62447212590607,9.71854184528632,10.3167781688601,10.7434251890678,0,1.65236862912063,12.3551516292747,11.7100622055233,13.9540529756703
THEM6,2.63219716736102,3.12236062953035,23.5693770736078,32.9688345830964,29.2551732071537,4.13129105255312,12.1173699468846,15.7821279935991,19.9814553506945,31.2654720808252
THG1L,11.8448872531246,6.86919338496677,47.5978978564417,48.2197240501069,52.5601416942084,4.81983956131197,0,41.2138999604274,38.6617926785531,33.7834966779387
THNSL1,0,0,10.7898771668139,10.9148522656056,12.3962598335397,4.13129105255312,11.8419751753645,11.002397801252,13.568802238146,9.23275685608262
THNSL2,0,0,3.97924547995975,3.66320384256626,2.31396850226075,0,0,2.61532406751071,3.34573205872094,2.09835383092787
THOC1,5.26439433472204,0.62447212590607,44.9960835041603,30.2775011477416,41.8167165051406,8.26258210510624,8.26184314560314,51.85556340754,55.8551379803135,39.2392166383511
THOC2,28.2961195491309,9.99155401449712,174.245037651315,146.528153702651,210.571133705728,26.8533918415953,18.7268444633671,215.719143775366,207.063639634174,172.274849519178
THOC3,3.29024645920127,1.24894425181214,118.918220689566,124.025615812601,73.3858582145551,19.9679067540067,4.95710588736189,96.406256143757,96.4686076931205,114.989789934847
THOC5,3.29024645920127,1.24894425181214,52.2658589002406,50.0139463403435,46.6099369741093,17.9022612277302,14.8713176620857,41.2138999604274,44.1450757747902,43.1211712255677
THOC6,3.94829575104153,5.3080130702016,19.8962273997988,23.4744082972614,16.6936299091668,4.81983956131197,5.7832902019222,17.4054325872265,16.0781012821868,17.3114191051549
THOC7,6.58049291840255,2.49788850362428,19.590131593648,15.1013709428242,23.4702519515019,3.44274254379427,25.8871085228899,11.8140500980656,12.174747213679,15.213065274227
THOP1,26.9800209654504,7.49366551087284,156.032337185345,171.722025028055,106.938401497336,41.3129105255312,71.6026405952272,100.103783273686,82.5280574484499,90.7538031876303
THRA,3.29024645920127,5.62024913315463,75.2995683130846,88.5149663183359,77.0220944323934,0.688548508758853,12.1173699468846,59.6113520215373,72.9555462804428,91.1734739538159
THRAP3,58.5663869737827,49.6455340095326,319.487497669846,290.589251756226,291.560031284854,88.8227576298921,51.2234275027395,376.155747778868,374.164368566959,360.602105844954
THRB,0.658049291840255,0,14.1569310344722,13.456667176774,18.6770314825332,0,1.65236862912063,15.1508428738552,18.959148332752,14.6884768164951
THSD1,3.29024645920127,0,11.4785927306531,8.44779661653036,6.77662204233505,2.75419403503541,10.465001317764,10.2809290929731,7.99258214027781,8.18357994061869
THSD4,1.31609858368051,0,22.8806615097686,19.5869266684155,18.511748018086,0,6.60947451648251,31.9249903413377,32.1562025643735,31.2654720808252
THTPA,4.60634504288178,2.49788850362428,38.8741673811453,41.4913904617199,35.7012283205944,9.63967912262395,6.0586849734423,23.808467373201,33.6431945904717,35.1474266680418
THUMPD1,10.5287886694441,1.87341637771821,44.077796085708,31.0998530307666,51.2378739786308,0,2.75394771520105,80.6241281501578,79.832884401147,80.8915401822693
THUMPD2,12.5029365449648,1.24894425181214,32.1400596458288,25.8667046842434,52.5601416942084,8.95113061386509,1.65236862912063,56.8156607769569,47.39787083188,38.924463563712
THUMPD3,6.58049291840255,2.49788850362428,77.4422389561398,70.4979841538773,85.6168345836477,15.8366157014536,23.683950350729,77.3775189629032,67.3793261825746,77.0095855950528
THUMPD3-AS1,0,0,75.2995683130846,61.4521134406014,63.138283418829,0,5.5078954304021,70.794116999859,66.8217041727877,63.0555326193824
THYN1,7.2385422102428,1.87341637771821,13.0855957129446,14.2790190597991,11.4045590468565,11.0167761401417,6.0586849734423,15.5115772279946,15.4275422707688,15.9474891150518
TIA1,1.97414787552076,6.2447212590607,70.4020354146726,65.4143543315404,106.442551103994,0,28.0902666950507,125.986473183188,113.290204988356,99.9865600437129
TIAL1,18.4253801715271,22.7932325955716,130.243765517144,112.587448712343,153.052488078104,42.6900075430489,38.5552680128147,192.18122716777,194.052459405815,144.681496642477
TIAM1,8.22561614800318,4.05906881838946,56.5512001863511,60.6297615575763,62.6424330254874,8.95113061386509,14.0451333475253,67.9082421667437,66.2640821630009,68.5112525797949
TIAM2,0,0,9.56549394221095,10.3167781688601,12.5615432979869,0,3.30473725824126,15.24102646239,14.5911092560886,9.33767454762901
TICAM1,0,0.62447212590607,7.04020354146726,8.67207440280993,8.09888975791262,0,14.3205281190454,4.50917942674261,3.9962910701389,6.08522610969082
TICRR,25.6639223817699,16.8607473994639,117.081645852662,106.830985531167,101.649330635026,26.8533918415953,8.81263268864335,116.427012798494,118.680551082962,93.2718277847437
TIFA,0,0,15.8404579683013,16.0732413500356,19.1728818758748,0,0,21.0127761286206,18.1227153180718,17.6261721797941
TIGAR,9.21269008576357,0,44.077796085708,37.2301125224081,44.626535400743,9.63967912262395,0,60.423004318351,52.0447209134369,67.7768287389701
TIGD1,0,0.62447212590607,30.9922003727635,23.1753712488886,28.594039349365,0,0,25.0710376126889,24.349494427358,19.5146906276292
TIGD2,0,0,5.35667660763813,3.88748162884583,7.60303936457103,2.75419403503541,0,7.21468708278817,5.94796810439279,6.50489687587639
TIGD3,0,0,1.98962273997988,2.0185000765161,1.32226771557757,0,0,1.53312100509249,3.53160606198322,3.35736612948459
TIGD5,3.29024645920127,14.9873310217457,39.7924547995975,42.687538655211,39.1721810739855,30.9846828941484,28.0902666950507,34.179580054709,36.8030526459304,47.8424673451554
TIGD6,1.31609858368051,4.99577700724856,9.94811369989939,10.5410559551397,8.9253070801486,0,2.75394771520105,11.0925813897868,12.3606212169413,8.91800378144344
TIGD7,0,0,9.41244603913557,10.0925003825805,10.5781417246206,0.688548508758853,0,18.2170848840401,12.8253062250969,9.86226300536098
TIMELESS,10.5287886694441,13.1139146440275,203.171091332561,186.300081136227,166.275165233879,24.0991978065599,32.2211882678523,211.570698702763,204.182592583609,193.048552445364
TIMM10,26.9800209654504,10.6160261404032,72.3151342031148,68.9280396499203,50.7420235852892,5.50838807007083,6.60947451648251,49.9617080483081,47.1190598269866,63.0555326193824
TIMM10B,0,0,28.0077662627937,25.717186160057,29.5857401360481,5.50838807007083,12.1173699468846,19.8403894776675,26.5799824665053,30.6359659315469
TIMM13,11.1868379612843,5.62024913315463,283.750812301746,278.627769821316,213.876802994672,22.7221007890422,50.1218484166591,149.885124144924,123.234464162888,204.379663132374
TIMM17A,5.92244362656229,9.36708188859105,139.426639701667,123.801338026321,152.887204613657,15.8366157014536,10.7403960892841,128.782164427769,133.17872333742,151.606064284538
TIMM17B,25.6639223817699,18.109691651276,32.9818231127433,35.9592050668239,41.6514330406935,43.0342817974283,30.8442144102517,27.8667288572693,24.349494427358,30.5310482400005
TIMM21,8.55464079392331,4.99577700724856,108.510963280441,91.1315404915975,101.97989756392,12.3938731576594,3.85552680128147,82.0670655667155,71.1897432494512,89.7046262721664
TIMM22,3.94829575104153,8.74260976268498,73.7690892823308,84.4779661653036,63.4688503477234,5.1641138156914,13.218949032965,53.2083172355628,58.7361850308788,69.5604294952588
TIMM23,15.1351337123259,15.9240392106048,134.529106803255,140.547412735195,129.582236126602,38.5587164904958,39.6568470988951,117.328848683843,119.052299089487,142.373307428456
TIMM23B,0,0,7.49934725069338,7.32640768513253,8.7600236157014,0,0,5.41101531209113,5.85503110276165,5.66555534350524
TIMM29,5.92244362656229,5.62024913315463,71.0907509785118,73.1893175892321,57.3533621631771,14.4595186839359,36.902899383694,44.9114270903564,43.30864276011,46.7932904296915
TIMM44,15.7931830041661,6.86919338496677,83.7937269337679,77.4505955285439,48.7586220119229,15.1480671926948,17.6252653772867,52.3966649387491,44.0521387731591,42.5965827678357
TIMM50,38.824908218575,38.7172718061763,363.106150046328,382.991699703408,330.236361965498,60.5922687707791,114.564224952364,282.274632114087,300.372389271836,304.995729325366
TIMM8A,4.60634504288178,0.62447212590607,74.228232991557,79.9924104397123,75.0386928590271,0,8.81263268864335,60.8739222610252,60.223177056977,65.4686395249495
TIMM8B,11.1868379612843,10.6160261404032,61.3722091332254,74.6097435690027,48.9239054763701,22.7221007890422,31.9457934963322,50.1420752253778,53.7175869427974,54.3473642210318
TIMM9,5.92244362656229,18.109691651276,30.4565327119997,28.0347232849459,51.403157443078,50.9525896481552,22.0315817216084,28.5881975655481,30.0186515268574,32.2097313047428
TIMMDC1,0.658049291840255,3.74683275543642,64.4331671947329,61.0035578680423,52.5601416942084,8.95113061386509,12.6681594899248,50.8635439336566,52.788216926486,61.5866849377329
TIMP1,7.89659150208306,8.74260976268498,27.0129548928037,34.9125753975193,30.0815905293897,18.590809736489,28.916451009611,22.9066314878525,29.1822185121771,32.2097313047428
TIMP2,5.26439433472204,1.87341637771821,37.5732602050046,41.7904275100927,46.6099369741093,17.9022612277302,10.465001317764,59.3408012559327,57.8068150145674,82.8849763216508
TIMP3,3.94829575104153,8.74260976268498,25.4059519105123,27.66092697448,35.7012283205944,10.3282276313828,11.5665804038444,43.919407616473,41.4499027274872,52.2490103901039
TINCR,0,0.312236062953035,8.72373047529639,6.95261137466658,2.97510236004953,0,0,9.46927679615948,7.43496013049099,4.09178997030934
TINF2,0,1.87341637771821,23.1867573159193,22.128741579584,26.6106377759986,6.88548508758853,2.20315817216084,21.37351048276,26.8587934713987,30.8458013146397
TIPARP,3.29024645920127,8.74260976268498,37.955879962693,29.9784640993688,55.5352440542579,10.3282276313828,6.0586849734423,48.4285870432156,49.0707368612405,42.2818296931965
TIPIN,9.87073937760382,9.36708188859105,30.1504369058489,30.9503345065803,32.5608424960977,11.0167761401417,16.5236862912063,25.0710376126889,28.7175335040214,27.4884351851551
TIPRL,3.29024645920127,16.5485113365109,90.2982628144713,85.823632882981,110.574637715174,18.590809736489,14.8713176620857,117.509215860912,101.022520773046,92.3275685608262
TIRAP,7.2385422102428,0,5.50972451071351,4.70983351187091,5.95020472009907,0,0,3.33679277578953,10.7806921892119,8.07866224907229
TJAP1,15.1351337123259,3.74683275543642,68.4124126746927,70.4232248917841,57.0227952342827,8.95113061386509,13.7697385760052,70.4333826457195,65.4276491483207,65.4686395249495
TJP1,32.9024645920127,32.4725505471156,105.679577073547,92.3276886850885,121.979196762031,39.2472649992546,52.8757961318601,140.235480171695,117.844118068282,126.740571388043
TJP2,2.30317252144089,16.8607473994639,52.4954307548537,45.6779091389385,55.2046771253635,11.7053246489005,8.81263268864335,60.1524535527464,66.6358301695254,69.2456764206196
TK1,26.9800209654504,13.7383867699335,70.3255114631349,72.2174471820206,60.3284645232266,14.4595186839359,24.2347398937692,63.3990627400011,70.1674362315087,80.3669517245373
TK2,0.329024645920127,0,19.1309878844219,18.1665006886449,14.3796614069061,0,5.5078954304021,18.7581864152493,11.7100622055233,13.324546826392
TKFC,5.92244362656229,1.87341637771821,23.8754728797585,20.9325933860929,20.1645826625579,0.344274254379427,23.683950350729,16.5035967018779,19.3308963392766,21.4032090754643
TKT,36.8507603430543,41.2151603098006,253.294279589746,284.83278857505,283.295858062494,70.5762221477825,266.031349288421,162.150092185664,186.803373278586,196.720671649488
TLCD1,0,0,14.3099789375476,15.026611680731,11.0739921179621,2.06564552627656,0,10.8220306241823,9.66544816963828,15.1081475826806
TLCD2,0,0,37.8028320596177,34.5387790870533,28.2634724204706,0,0,56.9960279540266,53.6246499411662,51.5145865492792
TLCD3A,3.94829575104153,2.49788850362428,102.159475302813,113.036004284902,85.1209841903061,24.0991978065599,11.5665804038444,81.4357804469715,75.0001603163278,111.842259188455
TLCD4,3.29024645920127,6.86919338496677,21.4267064305525,23.4744082972614,44.7918188651902,4.81983956131197,0,40.2218804865441,36.7101156442992,33.2589082202067
TLCD5,0,0,22.8806615097686,22.8763342005159,27.2717716337874,0,3.85552680128147,30.1213185706406,30.2045255301196,20.3540321600003
TLE1,9.87073937760382,17.797455588323,62.5965923578284,68.8532803878271,77.6832282901822,32.3617799116661,20.3792130924878,31.5642559871983,38.568855676922,53.5080226886606
TLE2,11.8448872531246,13.4261507069805,12.1673082944923,12.1857597211898,11.2392755824093,8.26258210510624,0,10.2809290929731,11.6171252038922,9.44259223917541
TLE3,53.3019926390606,19.3586359030882,247.937602982108,257.17186160057,228.917598259367,60.5922687707791,57.0067177046617,201.019218844186,222.862929911467,246.661492825571
TLE4,2.63219716736102,1.87341637771821,37.4967362534669,30.4270196719279,68.4273542811392,6.19693657882968,8.26184314560314,44.8212435018215,38.3829816736597,60.1178372560834
TLE5,5.92244362656229,14.0506228328866,135.67696607632,166.638395205718,153.87890540034,25.4762948240776,6.88486928800262,93.7909320762463,93.8663716474487,110.058658432167
TLE6,0,0,3.13748201304519,3.28940753210032,3.14038582449673,0,7.71105360256293,3.33679277578953,4.46097607829459,3.88195458721656
TLK1,12.5029365449648,4.37130488134249,38.4150236719192,31.0998530307666,47.2710708318981,2.75419403503541,20.3792130924878,42.8372045540548,44.7956347862082,47.6326319620626
TLK2,1.31609858368051,1.87341637771821,32.5226794035172,32.3707604863509,45.452952722979,30.2961343853895,0.55078954304021,28.4078303884784,30.1115885284885,33.0490728371139
TLL2,0,0,3.673149673809,2.99037048372756,5.45435432675748,0,0,3.60734354139409,3.06692105382753,3.67211920412377
TLN1,32.9024645920127,54.6413110167811,255.513474184339,281.692899567136,212.389251814647,57.1495262269848,92.5326432307552,195.15728558942,178.346106130152,201.861638535261
TLN2,0,2.49788850362428,15.4578382106129,13.9799820114264,19.338165340322,6.88548508758853,4.40631634432168,17.2250654101568,17.1933453017604,14.7933945080415
TLNRD1,15.1351337123259,19.3586359030882,97.1854184528632,116.549689603282,92.3934566259827,38.5587164904958,34.6997412115332,58.5291489591191,66.2640821630009,84.8784124610323
TLR6,0,0,3.36705386765825,3.28940753210032,1.48755118002477,0,0,4.50917942674261,4.55391307992573,2.83277767175262
TLX1,3.94829575104153,3.74683275543642,20.814514818251,21.6054267449316,26.4453543115514,4.13129105255312,7.71105360256293,18.0367177069704,19.0520853343832,22.4523859909282
TLX3,3.94829575104153,0,4.20881733457282,4.41079646349815,3.80151968228551,0,1.10157908608042,3.24660918725468,3.15985805545867,6.92456764206196
TM2D1,0,0,26.3242393289645,24.9695935391251,40.4944487895631,4.13129105255312,3.85552680128147,37.9672907731728,35.7807456279879,31.7900605385572
TM2D2,0,3.74683275543642,36.9610685927031,34.4640198249602,39.0068976095383,5.50838807007083,9.91421177472377,30.48205292478,34.2008166002585,48.4719734944337
TM2D3,10.5287886694441,2.49788850362428,87.7729724137277,93.9723924511386,112.723322752988,10.3282276313828,2.20315817216084,97.8491935603146,90.1488915822032,89.4947908890736
TM7SF2,0,0,13.6212633737084,12.634315293749,13.8838110135645,5.50838807007083,2.20315817216084,9.92019473883374,11.6171252038922,24.1310690556705
TM7SF3,5.26439433472204,1.24894425181214,60.4539217147732,53.7519094450029,79.3360629346542,6.88548508758853,0,61.2346566151646,65.1488381434273,81.3112109484549
TM9SF1,6.58049291840255,6.86919338496677,58.8469187324817,57.340354025476,48.7586220119229,10.3282276313828,26.4378980659301,46.8052824495883,44.702697784577,61.7965203208257
TM9SF2,16.4512322960064,11.8649703922153,96.1906070828733,91.8791331125294,133.21847234444,28.9190373678718,30.8442144102517,108.761407773032,121.468661131896,119.816003745981
TM9SF3,14.1480597745655,22.4809965326185,298.902554706208,293.056307405301,399.820700497768,66.1006568408499,68.8486928800262,333.228359636279,363.941298387534,336.785789863923
TM9SF4,7.89659150208306,9.36708188859105,108.817059086592,109.522318966522,93.0545904837715,27.1976660959747,37.4536889267343,91.4461587743401,102.13776479262,78.4784332767023
TMA16,3.94829575104153,1.24894425181214,27.2425267474168,28.483278857505,34.0483936761224,3.44274254379427,31.9457934963322,40.5826148406835,41.4499027274872,46.4785373550523
TMA7,1.31609858368051,0,58.7703947809441,61.2278356543218,63.6341338121706,10.3282276313828,13.218949032965,62.226676089048,65.4276491483207,71.8686187092795
TMBIM1,11.8448872531246,3.74683275543642,56.2451043802004,50.3877426508094,47.4363542963453,13.7709701751771,26.4378980659301,46.8954660381231,33.6431945904717,54.4522819125782
TMBIM4,3.94829575104153,5.62024913315463,36.0427811742508,33.3426308935623,43.6348346140598,20.6564552627656,0,47.7973019234717,47.0261228253555,68.5112525797949
TMBIM6,46.0634504288178,67.4429895978556,652.213638955711,677.842229398945,579.318542887423,121.873086050317,118.970541296685,699.463912676313,699.350937274308,696.758389559599
TMC4,0,1.24894425181214,16.2230777259898,12.9333523421217,5.78492125565187,0,0,9.55946038469433,8.92195215658918,7.34423840824754
TMC5,1.31609858368051,0.312236062953035,5.35667660763813,3.28940753210032,4.95850393341589,2.40991978065599,0.275394771520105,4.50917942674261,4.36803907666345,5.14096688577328
TMC6,7.2385422102428,6.2447212590607,20.7379908667133,20.1102415030679,15.2060787291421,5.1641138156914,0,16.5035967018779,17.3792193050227,16.3671598812374
TMC7,0,0,8.95330232990945,7.17688916094615,10.7434251890678,8.26258210510624,0,9.10854244202007,7.43496013049099,9.33767454762901
TMCC1,0,2.49788850362428,23.7989489282208,23.9229638698205,27.767622027129,2.75419403503541,0,31.113338044524,25.5576754485628,33.6785789863923
TMCC1-AS1,0,0,3.13748201304519,4.41079646349815,4.62793700452149,0,0,5.68156607769569,5.29740909297483,4.19670766185574
TMCC2,0,1.24894425181214,17.2944130475174,18.98885257167,15.5366456580364,0,10.465001317764,20.2011238318069,13.3829282348838,22.662221374021
TMCC3,3.29024645920127,0,16.5291735321405,13.83046348724,25.288370060421,7.57403359634739,9.91421177472377,17.3152489986916,18.8662113311209,23.7113982894849
TMCO1,9.21269008576357,8.11813763677891,130.626385274833,127.315023344701,138.838110135645,12.3938731576594,25.8871085228899,176.038364820031,159.572831800663,192.314128604539
TMCO1-AS1,0,0,2.75486225535675,3.21464827000713,3.47095275339112,0,0,1.8938553592319,0.836433014680236,2.09835383092787
TMCO3,0,6.2447212590607,69.0246042869942,69.1523174361999,61.9812991676986,6.88548508758853,12.6681594899248,63.0383283858617,64.8700271385338,58.0194834251555
TMCO4,0,3.12236062953035,9.33592208759788,10.6158152172328,6.11548818454626,0,0,8.92817526495037,10.8736291908431,12.5901229855672
TMCO6,0.658049291840255,1.24894425181214,18.6718441751958,19.6616859305087,22.1479842359243,7.57403359634739,11.5665804038444,23.4477330190616,14.4052352528263,15.737653731959
TMED1,0,1.87341637771821,35.6601614165624,40.1457237440425,33.8831102116752,4.13129105255312,15.697501976646,29.309666273827,24.8141794355137,33.4687436032995
TMED10,0.658049291840255,7.49366551087284,90.0686909598583,97.8598740799845,149.581535324713,3.44274254379427,22.5823712646486,154.304119983132,149.163887617975,155.592936563301
TMED10P1,2.63219716736102,0,34.9714458527232,32.81931605891,48.9239054763701,4.13129105255312,9.08802746016346,40.853165606288,39.5911626948645,59.9080018729906
TMED2,29.6122181328115,10.6160261404032,337.394102329665,304.718752291839,377.507432797396,47.5098471043609,79.8644837408304,330.883586334373,321.469088642104,338.674308311758
TMED2-DT,0,0,3.74967362534669,2.91561122163437,3.30566928894392,0,0,2.52514047897586,2.69517304730298,2.20327152247426
TMED3,15.1351337123259,13.7383867699335,75.9117599253861,95.5423369550956,95.203275521585,35.8045224554604,57.0067177046617,70.0726482915801,85.966726508802,80.0521986498982
TMED4,11.1868379612843,18.109691651276,196.819603354932,212.465822868843,210.736417170175,38.5587164904958,24.2347398937692,217.973733488738,246.840676332301,229.24515602887
TMED5,10.5287886694441,4.37130488134249,65.5810264677983,65.5638728557268,111.896905430752,22.7221007890422,35.2505307545734,145.015210364042,145.632281555992,128.104501378146
TMED7,0,1.24894425181214,39.7159308480599,35.4358902321716,66.4439527077729,0,0,48.0678526890762,57.0633190015183,64.4194626094855
TMED8,1.31609858368051,3.74683275543642,83.1050113699287,68.4794840773612,100.657629848343,14.4595186839359,23.683950350729,121.74784452205,137.546762414083,90.1242970383519
TMED9,2.63219716736102,7.49366551087284,259.339671761223,304.718752291839,155.201173115917,20.6564552627656,30.5688196387316,142.490069885066,168.494783957252,191.055116305982
