,logFC.Riboseq_sample-Riboseq_control,AveExpr.Riboseq_sample-Riboseq_control,t.Riboseq_sample-Riboseq_control,P.Value.Riboseq_sample-Riboseq_control,adj.P.Val.Riboseq_sample-Riboseq_control,B.Riboseq_sample-Riboseq_control,Symbol.Riboseq_sample-Riboseq_control
ABCF3,3.02098516942143,4.17106734584703,6.19586005741243,0.00030218152985969,0.00743851291506149,0.814171862119213,ABCF3
ABCG1,-1.7306600531684,3.03588125183478,-4.33183067611989,0.00272855468376408,0.0437813140303635,-1.23634582569782,ABCG1
ABCG2,2.78919374824343,2.4426430520653,4.25358634025914,0.00302506129053872,0.0473281009935153,-1.64301422698397,ABCG2
ABCG4,0.800832683233711,1.69996321775988,1.51867763231963,0.168701226363366,0.473326617326833,-6.04637992302425,ABCG4
ABHD1,-0.11727901967834,1.50710366453974,-1.07063191564596,0.316679609376442,0.607912164071706,-6.84080023555495,ABHD1
ABHD10,1.07329123367446,4.72752651464239,2.00475542078793,0.0812393832065307,0.315360092237407,-4.77060432236562,ABHD10
ABHD11,-0.249296171633211,3.56147767964565,-0.206378526777563,0.841836742573008,0.917320758662389,-6.97548330784289,ABHD11
ABHD12,-0.163484355263649,5.03458709882412,-0.378945883321246,0.714942827870789,0.842500636552253,-6.32972496742013,ABHD12
ABHD13,0.18935336292973,4.26593339556959,0.114142897051969,0.912038640020802,0.956881037333629,-6.5909758918103,ABHD13
ABHD14B,-0.520130154176167,4.00816366294566,-1.24647470067295,0.249101950902307,0.56937024905178,-5.72914863492171,ABHD14B
ABHD15,-0.544811199137981,5.40616014626329,-0.864819168075967,0.413216638346484,0.647343809072392,-6.05564462764603,ABHD15
ABHD16A,2.78098418989837,3.98260756603657,1.63305431031365,0.14249131788404,0.435843354638947,-5.22375187675756,ABHD16A
ABHD16B,-0.11727901967834,1.37092571172152,-0.746592335353392,0.477439520334119,0.687057569914173,-7.1393177658994,ABHD16B
ABHD17A,-0.431970129547433,5.7722975323299,-0.509253178303188,0.624815183004855,0.783141284238861,-6.0601366263023,ABHD17A
ABHD17B,-0.878364190411616,4.62545596451251,-0.949322059497489,0.371239307131023,0.625752506359967,-5.88397116907734,ABHD17B
ABHD17C,-0.662842374879015,4.84741495048037,-0.793664362532353,0.451106619097198,0.67002209103068,-6.10068127409592,ABHD17C
ABHD18,-0.11727901967834,2.89419554082657,-0.763216809992871,0.468025221098664,0.681326452149382,-7.12616417582979,ABHD18
ABHD2,-0.250946572612981,6.60875391374109,-0.400434452974791,0.699694606283983,0.832351533535086,-6.12311547943501,ABHD2
ABHD3,1.09766243175241,4.26011053775304,1.16632477224095,0.278265969054528,0.60128553872926,-6.34958979535099,ABHD3
ABHD4,0.985241211912878,2.51118105872466,1.63154533074521,0.142811343348233,0.435953288982075,-5.82352081232991,ABHD4
ABHD5,-1.50433156815064,2.94980497388974,-2.14836021110423,0.0651845920209001,0.288636461639905,-5.30889403246193,ABHD5
ABHD6,2.31741145610303,2.44948037956323,11.5481787413204,3.84605925097669e-06,0.000440312735677292,5.04110249093515,ABHD6
ABHD8,-1.55601004482241,4.7860741360291,-1.96615363471492,0.0861764907040425,0.326357542243585,-4.60796086783908,ABHD8
ABI1,3.62685572115436,5.53847109619157,2.86909109511464,0.0216603356126716,0.198046570623224,-3.45442278204744,ABI1
ABI2,-1.90507223790357,6.41665003367816,-3.02362958081223,0.0171797217298066,0.172095476355875,-3.01769330809176,ABI2
ABI3BP,-0.965334277881236,0.644192324318109,-1.02125173772504,0.338085072854555,0.611443978927652,-6.73551308002345,ABI3BP
ABITRAM,-1.65693228274057,3.45472063990104,-1.70064772056216,0.128818395705289,0.413838737633917,-5.3006016559654,ABITRAM
ABL1,0.373011346157079,6.4850141417787,0.757921000261564,0.471010699379868,0.682997260692211,-5.93379057275004,ABL1
ABL2,-0.451345445326791,6.26811316779532,-0.483600218048108,0.64209469170973,0.793949590940584,-6.11537839916783,ABL2
ABLIM1,0.918906271973177,6.08904962469413,1.69588585145738,0.12974019931866,0.415151369825126,-5.03847565763997,ABLIM1
ABR,0.478445024782681,6.98699951103093,0.842537699688324,0.424832072537922,0.654233227966214,-5.90451069620672,ABR
ABRACL,0.122683734179994,6.38533802390992,0.154982630939884,0.880812366726633,0.939812639004826,-6.20267102274704,ABRACL
ABRAXAS1,1.13775637683909,2.13427467270433,1.69837697304852,0.129257202968225,0.414433241346221,-5.67511843564144,ABRAXAS1
ABRAXAS2,0.69820995627653,4.56667831392629,0.603156024880127,0.563709520004763,0.743758330382211,-6.61420752247099,ABRAXAS2
ABT1,-0.893592320642608,7.11897723451932,-0.990484330825819,0.351978190566797,0.616842723905801,-5.72442472326413,ABT1
ABTB1,0.761405769922274,2.06345470556781,1.50479276156268,0.172164239634282,0.477498395832439,-6.08031466569726,ABTB1
ABTB2,-0.168570336947,4.77765371580043,-0.281908443819508,0.785426899666113,0.882595097920425,-6.34197433004732,ABTB2
ACAA1,-0.110784101324991,4.199355105374,-0.152000558166496,0.883085655551529,0.941153349193263,-6.41166174698336,ACAA1
ACAA2,0.525141670654784,5.89186359504227,0.889528380183549,0.400602475619247,0.640030511622273,-5.8648994293795,ACAA2
ACACA,0.379376470969135,7.36740285710737,0.640453241500359,0.540426996148388,0.728089980334407,-6.03775444379974,ACACA
ACACB,-0.614120075833939,2.90491204628733,-0.766729444209239,0.466051971408396,0.679894790409195,-6.93406802513111,ACACB
ACAD10,0.0681788854765619,4.73060409948102,0.144186856380361,0.889047632901144,0.943853270170498,-6.39647202361286,ACAD10
ACAD8,-1.0974354164166,3.60830343781147,-0.944466941850196,0.373562278987698,0.626589749619036,-6.55595818827611,ACAD8
ACAD9,2.36400691807231,4.65702819703771,1.3854132499233,0.204657070748422,0.520758201719172,-5.5405202282882,ACAD9
ACADL,-0.11727901967834,1.79105961504795,-1.10278258995862,0.303326883335827,0.607912164071706,-6.80670599186359,ACADL
ACADM,-0.291402611116109,5.50720174301769,-0.356581825590361,0.730959078939496,0.851428029207221,-6.38545421540991,ACADM
ACADS,2.59637985694225,2.89819727954028,2.31431738584223,0.0505073239258281,0.270707748086742,-4.2989350853921,ACADS
ACADSB,0.121641242752196,5.39964290029084,0.155444710369668,0.880460220379816,0.939743890416489,-6.43976106940331,ACADSB
ACADVL,1.8939197743095,6.43627514403693,3.38355169011744,0.0101178588405473,0.119978481524316,-2.62430655486125,ACADVL
ACAP1,0.825238706764465,1.79384582024491,2.25014994686674,0.0557444666496421,0.276192735243436,-5.16280020731364,ACAP1
ACAP2,-0.246611724277995,4.52312025214322,-0.336727006980752,0.745298008976529,0.859586872081675,-6.41047632768241,ACAP2
ACAP3,0.412507110478633,5.22519533767913,0.496946137683244,0.633074982970512,0.787703449678856,-6.30576293523712,ACAP3
ACAT1,1.06158679630205,6.04103083348071,1.97321523496092,0.0852520685328595,0.324560857373053,-4.58378608958075,ACAT1
ACAT2,-1.32221995566349,4.80661629812652,-1.18767574410718,0.270234312179991,0.594944554464011,-5.91034406534662,ACAT2
ACBD3,1.19018593574455,6.96187213951169,2.95518039602638,0.0190313051216935,0.185628745895995,-3.17148777750596,ACBD3
ACBD4,-1.59879451583488,4.56630532289511,-3.27784154474233,0.0118007530851643,0.132973746769102,-2.96246657975597,ACBD4
ACBD5,0.0284081422458069,5.62609900295053,0.0374326999734681,0.97109031679648,0.988103915835955,-6.45106622741302,ACBD5
ACBD6,-0.450226965117542,6.345134449925,-0.9191215852998,0.385864625409655,0.632127026372144,-5.85697001777974,ACBD6
ACBD7,-0.11727901967834,2.73353303274174,-0.895655100632753,0.39751821151043,0.638952541611336,-7.01270665179364,ACBD7
ACCS,-0.11727901967834,1.88010746045954,-1.14996627346886,0.284550990968109,0.604157792863552,-6.75535362019921,ACCS
ACD,2.70322502334772,4.03555721818426,1.53261989498079,0.165287213530849,0.469873379944715,-5.35196297734991,ACD
ACE,-2.0845908593423,2.55394171758649,-2.3403345883366,0.0485271379998054,0.26789283032805,-4.83790722335248,ACE
ACER2,-3.2374947878147,2.32997112480315,-15.5855479869547,4.14900682243886e-07,0.000294494447196722,6.98792212884014,ACER2
ACER3,1.15578213567931,4.0322730303474,5.31592143323481,0.000804701820266584,0.0163286414637095,-0.576160269188279,ACER3
ACHE,-0.11727901967834,1.4678729619306,-0.895930831342288,0.397379811475803,0.638952541611336,-7.01245486430717,ACHE
ACIN1,-0.50491467273388,8.64273669144452,-0.949322422094379,0.371239134047056,0.625752506359967,-6.09018221399848,ACIN1
ACLY,-0.156224560461633,9.1407134611397,-0.632779701920355,0.545169559509842,0.73120138502366,-6.74994234774185,ACLY
ACO1,1.33723524602307,4.21953417554813,0.965232291132559,0.36370260011993,0.622940466875742,-6.19547238703655,ACO1
ACO2,2.27904522374745,5.12393307380661,1.29746980379712,0.231915358226906,0.552772478919881,-5.64052392764666,ACO2
ACOT1,1.13726502357812,3.81683703211295,0.66972935341245,0.522563323610324,0.714427654935891,-6.28514836302574,ACOT1
ACOT13,-0.0196798986908453,5.62282364489908,-0.0218974644479897,0.983085414670076,0.992789632218976,-6.21523639261596,ACOT13
ACOT2,-0.561957841287946,5.54719079054867,-0.846400763240351,0.422801902725738,0.653165821343295,-5.84468526890479,ACOT2
ACOT7,-0.321954572240387,6.31259176186927,-0.601769200738133,0.564586374644243,0.744405409042718,-6.08877135779074,ACOT7
ACOT8,2.65413295798944,3.31686169072489,8.14390064365373,4.72428597728664e-05,0.00181244216016914,2.63100057231208,ACOT8
ACOT9,1.24648595765092,5.0069519068473,0.751815624119347,0.474468231278849,0.685105529148888,-6.20864848437938,ACOT9
ACOX1,0.267984331750149,5.47219548999599,0.498851115358491,0.631792815961328,0.786877168903657,-6.21998897969886,ACOX1
ACOX3,-1.65161349641471,2.18329717285732,-2.41993906161984,0.0429408215937345,0.258657843333827,-4.88317885661762,ACOX3
ACOXL,0.665754614924008,3.35174720804132,0.458898287302557,0.658957313835521,0.805576378435606,-6.5414985378637,ACOXL
ACP1,0.489837382910119,6.65371868660552,0.678837329203267,0.517080975706696,0.711412597653613,-5.99839978226244,ACP1
ACP2,-1.69294961579928,3.5057450604276,-1.40114787053615,0.200085819786093,0.514108623983536,-5.58953738564588,ACP2
ACP6,0.944025603586179,4.56494424483239,0.718236170590078,0.493782846699054,0.697255524281081,-6.48848542950044,ACP6
ACSF2,0.477132537104381,4.66498333420666,1.17402427390113,0.275347330206339,0.600708596222995,-5.66191087912363,ACSF2
ACSF3,-0.423366661466393,4.61339324459588,-0.918014543473129,0.386408697150853,0.632253341243314,-6.06272866843565,ACSF3
ACSL1,-0.697129742090902,5.49360187995493,-1.33756878420732,0.219121038680857,0.538195297628361,-5.35114865148428,ACSL1
ACSL3,0.178276755590317,7.06032110566385,0.269208559276629,0.794827791635396,0.887620259684182,-6.28052160414509,ACSL3
ACSL4,1.6277891716351,5.70362745379687,1.83195622098664,0.105695040221983,0.369998272574579,-4.8848467567201,ACSL4
ACSL6,1.69138918817544,1.81662620705165,2.77910112070827,0.0248154999675176,0.205362187565902,-4.13463978861579,ACSL6
ACSM1,-1.6528771106882,1.20789063844099,-1.56218930200041,0.158252700838197,0.458982723498263,-5.45074172353718,ACSM1
ACSM3,0.800832683233711,1.78037404643386,1.52924854456988,0.166106978950419,0.470652754146492,-6.03249620451535,ACSM3
ACSM6,-0.561813841707833,0.166382183733323,-0.639996834311538,0.540708378544311,0.728333024605629,-7.04058115059607,ACSM6
ACSS1,0.325714542814564,3.92280335490748,0.28490805454176,0.783211911239144,0.881403637043583,-6.84136262893124,ACSS1
ACSS2,1.02328721490054,2.56396211476986,1.60894453019172,0.147684392590802,0.444007370388146,-5.83971914314983,ACSS2
ACTA1,0.160044580445832,2.86944105175872,0.180450305642687,0.861448319906286,0.929423486510709,-6.38277571062859,ACTA1
ACTA2,1.81646704185209,4.13301138063559,2.47503520401652,0.0394595704044973,0.249246625557965,-3.95713865438219,ACTA2
ACTB,1.38312448904503,9.693550862029,1.85827569727447,0.101560172142539,0.361551205122438,-5.2705664824021,ACTB
ACTBL2,-1.89691528915419,1.76800156451304,-12.9320583686714,1.66925099023669e-06,0.0003171683533918,5.9101065729767,ACTBL2
ACTC1,0.885860347703413,2.36069735342772,0.887498432736227,0.401628184203224,0.640396395244701,-6.49941027195035,ACTC1
ACTG1,0.617371658449674,10.6505824764049,1.41615899631335,0.195808528515792,0.509152101827616,-6.21464197322242,ACTG1
ACTG1P20,0.602959547885034,5.60638811440447,0.964048279409214,0.364259478501909,0.623290105191339,-5.77493497886659,ACTG1P20
ACTG1P4,4.10216480149136,2.81841395977023,13.572215335388,1.1661299797946e-06,0.000305111559518289,5.64198247401064,ACTG1P4
ACTL6A,0.45037678235095,6.083567962687,0.878186131732005,0.406357876254436,0.642872599799324,-5.87966105659169,ACTL6A
ACTN1,0.405736707095473,6.75414711935589,0.84811643519019,0.421902455843432,0.652858069678342,-5.95582081608678,ACTN1
ACTN2,-3.42798670698474,3.65208527330953,-5.9334251066367,0.000400536245568523,0.0092443765477215,0.462595180823121,ACTN2
ACTN4,-0.0456459170602095,9.20685942371286,-0.0771938523086066,0.940433435393951,0.970235682421482,-6.8803743756309,ACTN4
ACTR10,1.13776483235086,4.9332148861987,1.98810883254689,0.0833338058046109,0.319704826790296,-4.60498571016288,ACTR10
ACTR1A,-0.56762523423078,6.15228685466928,-0.763931405835958,0.467623340271965,0.681094485554716,-5.90353475204549,ACTR1A
ACTR1B,2.16206984976045,5.47782212904221,1.21269271801881,0.261067920732189,0.585571232626495,-5.70761913392403,ACTR1B
ACTR2,0.280646770535668,8.98719063077996,0.516671936115019,0.619863306615722,0.780578629238916,-6.44502772293417,ACTR2
ACTR3,0.500113437773874,7.16530533760609,0.727834882493968,0.488210434414326,0.693562686274045,-6.1148513302946,ACTR3
ACTR3-AS1,-1.24649065655741,1.91393940312002,-1.44349655782045,0.188225627925279,0.498199669952301,-6.18135392652548,ACTR3-AS1
ACTR3B,-1.12605973618414,2.96585432198162,-1.37060226467696,0.209043138543691,0.525064822130027,-6.30263881005496,ACTR3B
ACTR3C,-1.50433156815064,1.93373111088487,-2.14902483431149,0.065118082692875,0.288636461639905,-5.30789141250105,ACTR3C
ACTR5,-0.11727901967834,1.97503858250811,-1.02381354054463,0.336947617527952,0.61076519010313,-6.88910281084446,ACTR5
ACTR6,1.12539463447883,5.29289925374063,1.70433668659796,0.128108488789489,0.413231825218496,-5.0672949274169,ACTR6
ACTR8,-0.814808725855784,5.13334700592,-1.20787530767863,0.262812716668519,0.586539981106671,-5.58790319014149,ACTR8
ACTRT3,-0.11727901967834,1.3227787968687,-0.965318249192336,0.363662196271734,0.622940466875742,-6.94712674623804,ACTRT3
ACVR1,2.46119632353793,4.34850598369661,1.52794551936093,0.166424801057036,0.470905797420115,-5.36862686269423,ACVR1
ACVR1B,0.0761765880772334,6.42585211355812,0.150607763443486,0.884147807570468,0.941659194049321,-6.29065813606998,ACVR1B
ACVR1C,-0.11727901967834,2.29808740469979,-0.888645573303003,0.40104831460202,0.640030511622273,-7.01908636273076,ACVR1C
ACVR2A,-1.498926666593,3.82789974495727,-2.04423411709377,0.0764752310080607,0.306432002025354,-4.98096201185858,ACVR2A
ACVR2B,-2.27628442517247,6.0551319190199,-1.74517339553388,0.120490512420917,0.399936036216165,-5.07705063044859,ACVR2B
ACVR2B-AS1,0.800832683233711,1.88465182608658,1.51348781495918,0.16998820456364,0.474841179479184,-6.05317727703141,ACVR2B-AS1
ACVRL1,-0.11727901967834,1.73495486772868,-1.02265900220469,0.337459872352751,0.611092752941808,-6.89027334916737,ACVRL1
ACYP1,-0.950309256262382,4.13441367694604,-2.42805710569973,0.0424089501769834,0.257713451016808,-4.30203200278611,ACYP1
ACYP2,-0.101792471837356,2.89021549433932,-0.0850567667981551,0.934381763415673,0.966890741554598,-6.86354400158192,ACYP2
ADA,2.93824800238558,2.66320923211742,10.5172376251448,7.61257006613456e-06,0.000574928393738173,4.30566811735549,ADA
ADAL,0.677169612477188,2.79125531461784,1.31318017852519,0.226828336027125,0.546410502845734,-6.35514157947027,ADAL
ADAM10,0.512639019986436,6.54840330490779,0.630758235810854,0.546423040674787,0.731797029792477,-6.0342421983109,ADAM10
ADAM11,1.51259758129682,4.96312471749498,1.54300459345001,0.162785054072425,0.465815196388559,-5.6066044526942,ADAM11
ADAM12,-0.997102877763894,2.67370506888451,-2.19922087316393,0.0602843891271206,0.279525012265739,-5.33069040897914,ADAM12
ADAM15,0.10203809541848,5.48824286455938,0.150507159383782,0.884224538460625,0.941671389242859,-6.39336185426515,ADAM15
ADAM17,-2.09609747991512,5.83036972895362,-4.0427908225912,0.0040123321638384,0.0590971835187079,-1.61722514950765,ADAM17
ADAM19,-2.13051681545642,3.11054601739918,-2.55080848371792,0.0351349234563277,0.23743407619279,-4.54115925631857,ADAM19
ADAM21,1.06214416935424,1.63422397807696,1.66986020387284,0.134887706427431,0.423459565784659,-5.74224136481614,ADAM21
ADAM22,0.425753160882914,4.66005521261422,0.392976725093769,0.704970524132761,0.835939154181264,-6.83973630755291,ADAM22
ADAM23,0.150271893674033,5.07428659528484,0.219457967874116,0.831987448079185,0.911823350443872,-6.33837127794691,ADAM23
ADAM8,-0.11727901967834,1.6672273418369,-0.912815073431697,0.388971589491042,0.633706159318149,-6.99691749037868,ADAM8
ADAM9,-0.405688655134216,6.15997962149098,-0.751996649589356,0.474365473801191,0.685025724254899,-5.90116882688404,ADAM9
ADAMTS1,0.442364282437174,9.99229424909115,0.693275959437824,0.508463827557073,0.706380773091307,-6.78530284112053,ADAMTS1
ADAMTS10,-0.11727901967834,1.56336428299009,-1.08901599579383,0.308988454564629,0.607912164071706,-6.82139532268417,ADAMTS10
ADAMTS13,-0.11727901967834,2.40836402498673,-0.8436854859502,0.424228157181525,0.654117714389486,-7.05902801973573,ADAMTS13
ADAMTS15,-0.476526733208283,2.78904540854644,-0.387284669582474,0.709008883862651,0.8385898432042,-6.89929317011589,ADAMTS15
ADAMTS16,0.587449856355478,2.08207464935358,1.36950728168683,0.209370631356792,0.525326110955752,-6.32293845803488,ADAMTS16
ADAMTS17,0.447479465928154,4.26650852910218,0.269429514810218,0.794663920268967,0.887620259684182,-6.50515415369508,ADAMTS17
ADAMTS18,-0.11727901967834,1.44135870949276,-0.834254131486741,0.429208443759982,0.656405461632024,-7.06718885413992,ADAMTS18
ADAMTS19,-1.65161349641471,2.65852513808755,-2.41231906141656,0.0434462048855001,0.258864727580892,-4.89493093245323,ADAMTS19
ADAMTS2,1.84872698010006,4.16390835722426,1.03983663235697,0.329900410599132,0.607912164071706,-5.9180649201302,ADAMTS2
ADAMTS20,0.249189749142924,2.37449484119689,0.277930427831842,0.788367595726252,0.883779362928343,-7.13931347232445,ADAMTS20
ADAMTS3,-0.11727901967834,2.15707689986456,-1.12574230268788,0.294069567031469,0.606342982823083,-6.78191034181794,ADAMTS3
ADAMTS4,-0.267173598496396,1.82127574878414,-0.289939569219347,0.779501272866993,0.879664775301408,-7.15748592473916,ADAMTS4
ADAMTS5,-0.0342952401740186,4.29815406260144,-0.0598340742347536,0.953808432441057,0.978322979382726,-6.39833266350114,ADAMTS5
ADAMTS6,-0.11727901967834,1.84348121876516,-1.09442584751555,0.306753669838543,0.607912164071706,-6.81563892718203,ADAMTS6
ADAMTS7,-0.991498723297365,3.89869763683013,-1.32503271257018,0.223054060381138,0.54267861127536,-5.55207940085242,ADAMTS7
ADAMTS8,3.25771654749571,2.94556986049351,10.9965710872501,5.50277508923234e-06,0.000496109566638603,4.54338214807652,ADAMTS8
ADAMTS9,-3.0023936521573,2.68931779268382,-5.9753363409103,0.000382693536837842,0.00894107716119998,0.442720489118367,ADAMTS9
ADAMTSL3,-0.997102877763894,1.79485378207782,-2.24719496565543,0.0559983110363374,0.276192735243436,-5.25766038757249,ADAMTSL3
ADAMTSL4,-0.11727901967834,1.47906298887779,-0.948108805003737,0.371818786077762,0.625752506359967,-6.96369014045977,ADAMTSL4
ADAP1,-1.95309352301265,2.5357116113241,-3.52905641546729,0.00820640654789018,0.103657981132501,-2.82749341150964,ADAP1
ADAP2,-0.0845771615764201,3.10851973896498,-0.281289785781568,0.78588399368903,0.882757873303555,-6.83612594845401,ADAP2
ADAR,-0.162080194139552,7.85526092553134,-0.372410947335457,0.71960771563423,0.844685596714441,-6.25427918963009,ADAR
ADARB1,-3.18704641218411,5.29671812418034,-2.23359166541993,0.057181841312571,0.276571077771002,-4.29328918930825,ADARB1
ADAT1,-0.224686013515049,4.74251900681999,-0.390212386549807,0.706930506901803,0.837368181294413,-6.31877121728203,ADAT1
ADAT2,-0.340714271940777,5.71910465154959,-0.744450496756887,0.478661451566793,0.687923825729899,-6.1421203240826,ADAT2
ADAT3,1.320738131487,3.18079646126012,0.967836985855044,0.362479785583263,0.622286194960989,-6.17117338209434,ADAT3
ADCK1,0.517102814992774,1.96142883028544,1.32386362135582,0.223423926267077,0.542939713005827,-6.40756657165007,ADCK1
ADCK2,0.336547992893761,5.787842211045,0.618827386641226,0.553856089073845,0.738073355390549,-6.03432960681145,ADCK2
ADCK5,2.83281952295058,2.44047673159799,10.7343004133734,6.56162247012941e-06,0.000543973586963315,4.45965074534869,ADCK5
ADCY1,0.117836120199071,5.38089431251052,0.0871878993395037,0.932742311690642,0.966095199693941,-6.8083671208239,ADCY1
ADCY10P1,-0.11727901967834,1.53558777965819,-1.06722093304455,0.318123130253067,0.607912164071706,-6.84437377354178,ADCY10P1
ADCY3,1.04069647199562,6.23970408504469,2.47259867809983,0.0396072934280071,0.2494913570738,-3.87634265155845,ADCY3
ADCY5,-0.11727901967834,1.64710746972327,-0.974031184866165,0.359584276493599,0.620623927632807,-6.93865185233385,ADCY5
ADCY6,-0.350506402063792,6.29181841021173,-0.519743977554889,0.617818822741426,0.779092273629256,-6.05560424600749,ADCY6
ADCY7,0.341070952703532,4.26589846128497,0.56053978978976,0.591011236624634,0.761394756480338,-6.37190555594145,ADCY7
ADCY9,-0.641662410284387,6.07021311072234,-1.40240578769685,0.199724261927399,0.514108623983536,-5.25264535924525,ADCY9
ADD1,0.789734412106938,6.53027031813379,1.62924451761569,0.143300576784414,0.436559835293594,-5.05557614261044,ADD1
ADD2,-0.265944329997709,6.45608283777247,-0.559380076130244,0.591764361358729,0.761864316764676,-6.04241588767332,ADD2
ADD3,-0.671537896784341,6.65978251114882,-0.781411103759854,0.457864799847866,0.674844154266421,-5.87181449930266,ADD3
ADGRA1,0.275958277593752,0.26161837015014,0.352268629850203,0.734064646098357,0.853514880116803,-7.12959978203,ADGRA1
ADGRA2,0.140142938262712,3.07322746377872,0.340564925059589,0.742517790485798,0.858370448690628,-6.74372759808428,ADGRA2
ADGRA3,-1.06029862950513,5.43686609212381,-0.86893940783567,0.411093730221206,0.646042821488277,-6.20322781975439,ADGRA3
ADGRB1,0.597675656577693,2.83670721036762,0.450005613960417,0.665080041341024,0.809806668046279,-6.60537512749803,ADGRB1
ADGRB2,0.317780169741973,3.41965114565858,0.304619866076154,0.768709736371026,0.874661803044083,-7.04202386120762,ADGRB2
ADGRE2,-0.11727901967834,1.7822679200891,-1.07398783821041,0.315264440490724,0.607912164071706,-6.83727614622723,ADGRE2
ADGRE5,-0.35515921644292,5.9971529485952,-0.712144889795435,0.497340248953068,0.699301402782728,-5.9589956996028,ADGRE5
ADGRF3,-1.50433156815064,1.44804514157457,-2.14549770849746,0.0654718130088463,0.288848370213093,-5.31321139694689,ADGRF3
ADGRF4,-0.11727901967834,1.33444039338031,-0.998503860395251,0.348315551397524,0.615481995815103,-6.91453154467981,ADGRF4
ADGRG2,-0.728259076866165,3.03077840266809,-2.4754774703469,0.0394328165368245,0.249246625557965,-4.27671367142158,ADGRG2
ADGRG6,-0.436601216455506,6.10793263097001,-0.434617870755012,0.675738338342341,0.81617060458748,-6.10171097391031,ADGRG6
ADGRL1,0.144351884254772,6.60330775356811,0.230721820421723,0.823530685759512,0.907658171002519,-6.22577459340311,ADGRL1
ADGRL2,-2.28294455293873,6.58424733006759,-3.05505401562447,0.0163938244901093,0.167329824405969,-2.98194703106362,ADGRL2
ADGRL3,-0.976199716930429,4.39708245358603,-0.888542134613506,0.40110057712758,0.640030511622273,-6.31295659781259,ADGRL3
ADGRV1,-1.3812554878072,5.30180763516153,-2.2552208289634,0.0553115320819014,0.276192735243436,-4.43253373794026,ADGRV1
ADH5,2.57699843691873,5.17432459631508,1.57349274194657,0.155636302865098,0.455570955525374,-5.30417036756324,ADH5
ADI1,0.848864287451179,5.1215499230273,0.642032949956806,0.539453761576585,0.727323522255442,-6.57512161021938,ADI1
ADIPOR1,-0.201495860758773,6.46446751984075,-0.316496435482625,0.760018441867096,0.869134772786813,-6.21503251881095,ADIPOR1
ADIPOR2,-0.606411300113214,7.03708620894535,-0.965534865134053,0.363560392793657,0.622940466875742,-5.71586303377888,ADIPOR2
ADK,-0.642717055936896,5.61738260647306,-1.05375984617758,0.323870467525896,0.607912164071706,-5.63042394507044,ADK
ADM,-2.70053427136339,4.99478741586221,-1.83141242277155,0.105782141320295,0.370006641257335,-4.86492822367709,ADM
ADM2,2.31146751215669,2.95696084538976,4.67077182727515,0.00176363176693574,0.0309792153735957,-1.13593914468916,ADM2
ADM5,-0.11727901967834,2.29375100085592,-0.826283644328545,0.433449096746135,0.659601682830529,-7.07402593408708,ADM5
ADNP,0.000118457271615746,6.51685514719138,0.000216782638372922,0.999832532235658,0.999971176419564,-6.24283994841795,ADNP
ADNP2,-1.73086953690827,6.32171050550228,-4.45249078840214,0.0023314074527978,0.0388343562431966,-1.08745912963846,ADNP2
ADO,-0.580871679385587,6.08119506275444,-1.08822769546299,0.309315176307779,0.607912164071706,-5.60817731783174,ADO
ADORA1,1.59842489464365,2.03468090744059,2.75994698838681,0.0255465140012873,0.207376738586702,-4.18804235525541,ADORA1
ADORA2A-AS1,-0.11727901967834,1.45636050387261,-1.0518304695919,0.324700867111912,0.607912164071706,-6.86039212649583,ADORA2A-AS1
ADORA2B,0.865514707306237,4.27442302138618,1.81327335378986,0.108726939983758,0.37593147393713,-4.88906563547396,ADORA2B
ADPGK,1.78783881476173,5.94655349993444,2.72486454395309,0.0269437431499432,0.212244662704293,-3.5816666386817,ADPGK
ADPRH,-2.41544577728857,1.88315532906762,-13.0523288378877,1.55854588190931e-06,0.000307316162988082,5.9762644165186,ADPRH
ADPRHL1,-0.11727901967834,1.35939477269416,-0.902998838009631,0.393844041768411,0.63736380932291,-7.00597919402614,ADPRHL1
ADPRM,0.408274740552234,2.16679959718789,1.2123314153673,0.261198444425472,0.585571232626495,-6.58341028374656,ADPRM
ADPRS,-0.70892410075909,5.23875908830103,-0.864671940673335,0.413292640067583,0.647343809072392,-5.92733939383343,ADPRS
ADRA1D,-1.89691528915419,0.827678133885356,-6.92322402202035,0.000144345926313191,0.00418951707659514,1.23705109402846,ADRA1D
ADRA2C,-0.619498148684889,3.43986996966596,-1.17503356992955,0.274966606448908,0.600241116529282,-6.67015669410827,ADRA2C
ADRB1,-0.910310388838196,1.67568908296711,-3.74443047061216,0.00605161401220228,0.0817468681457388,-2.55130767263307,ADRB1
ADRM1,0.434322968512703,6.50595276899073,0.558377136558795,0.592416103948814,0.762357855416098,-6.12340542087107,ADRM1
ADSL,0.15880485651189,6.42532932139194,0.306881150421815,0.767052177464966,0.873922096195572,-6.22757334563576,ADSL
ADSS2,1.04776765553125,6.72301295211547,0.990009937384798,0.352195769690269,0.616929601536372,-5.79852461565129,ADSS2
AEBP2,1.24352756233361,5.6983718853802,1.6479839016518,0.139360508048805,0.431192722171513,-5.07786964660559,AEBP2
AEN,-0.84305009382729,7.23461135345798,-2.1078256403081,0.0693702512846348,0.297618357044911,-4.31218146097226,AEN
