,logFC.RNAseq_sample-RNAseq_control,AveExpr.RNAseq_sample-RNAseq_control,t.RNAseq_sample-RNAseq_control,P.Value.RNAseq_sample-RNAseq_control,adj.P.Val.RNAseq_sample-RNAseq_control,B.RNAseq_sample-RNAseq_control,Symbol.RNAseq_sample-RNAseq_control
ABAT,0.927573377729336,1.38118525691021,1.27194207576959,0.235942773160517,0.832603820601763,-4.84303483028628,ABAT
ABCA11P,-0.116329696369779,1.58568910681201,-0.235636541716842,0.819101260104163,0.999969548839946,-5.49646986668356,ABCA11P
ABCA2,-0.447354367043609,4.78053316752225,-1.36999240922575,0.204588463717039,0.799161912482739,-5.19506650747373,ABCA2
ABCA3,0.108554770413247,5.23423468085167,0.547642862480452,0.59753645380675,0.996322004073666,-6.01399550446249,ABCA3
ABCA5,1.38030694615969,3.01405172538511,1.65975570694231,0.132065536739901,0.716564660912346,-4.60043436603398,ABCA5
ABCA7,0.825029951329151,2.11846260298738,1.98737953949904,0.0788141622780047,0.62849842001567,-4.03859967396761,ABCA7
ABCB1,0.414307372680307,5.50602325851497,1.73634961856528,0.117244885143816,0.696923565537907,-4.91649563080305,ABCB1
ABCB10,0.218139235707184,4.57577207910931,0.461283509443843,0.655772510694713,0.996391562030057,-6.07111921363664,ABCB10
ABCB4,0.872510740795548,1.81327014502624,0.966864843547737,0.359403444880428,0.917219420611331,-5.16155536994986,ABCB4
ABCB6,0.303396967904192,3.93779910153033,0.958662062095824,0.36329839751382,0.918690090650208,-5.35893597798327,ABCB6
ABCB7,-0.0460403521509987,5.00535668616236,-0.226751339673357,0.825791197804619,0.999969548839946,-6.11901002575138,ABCB7
ABCB8,-0.468963356303671,3.31707224140278,-0.807188831109899,0.440805962578682,0.953908427297031,-5.4334513836522,ABCB8
ABCB9,-0.298233425824345,1.06974645068337,-0.360198674335078,0.727183130417277,0.998645782309963,-5.6600337182618,ABCB9
ABCC1,-0.0406792331948269,6.15866198732985,-0.288309422343115,0.779778148812069,0.998645782309963,-6.38507999347312,ABCC1
ABCC10,0.0150162359041399,4.19989171397369,0.0468009748964408,0.963715614016204,1,-5.99046582916096,ABCC10
ABCC2,-0.272797513609323,0.336104834081557,-1.09847548950878,0.301110540219283,0.877843858087194,-5.32100526835766,ABCC2
ABCC4,-0.0157096049405192,4.57064699858654,-0.050010038687917,0.961229889238489,1,-5.9526809289531,ABCC4
ABCC5,-0.0552175150104555,5.07691009161517,-0.270791398199677,0.792789077189106,0.998645782309963,-6.15875840428381,ABCC5
ABCC6,-0.159841141627234,0.260497545693927,-0.674147868940833,0.517514285414784,0.979654958633135,-5.72790701075775,ABCC6
ABCC8,0.743622530094933,0.287029986946924,1.60514354349315,0.143654694019881,0.732391154898962,-4.96610203050761,ABCC8
ABCD1,-0.0975536177567787,1.03299007890703,-0.124539574774211,0.903683486880123,0.999969548839946,-5.66324222001479,ABCD1
ABCD3,0.289001246412915,4.75328670213038,0.811722395602521,0.438332721556736,0.953400545536588,-5.74081240050301,ABCD3
ABCD4,0.0966810416676758,4.17383494202304,0.419057268990726,0.685207047281163,0.997436215010357,-5.91372294119662,ABCD4
ABCE1,0.359919324860556,4.73390581181009,1.10952599493085,0.296571117998684,0.875056226979525,-5.55389957326592,ABCE1
ABCF1,-0.266678281336412,6.98931841904269,-1.59889417236865,0.145037847129368,0.733434239717382,-5.35077964214176,ABCF1
ABCF2,-0.0367398732448025,2.42743390555469,-0.132825142555826,0.897316087234205,0.999969548839946,-5.78506443279105,ABCF2
ABCF3,-0.455676526010773,3.23896968923312,-1.41138592136769,0.192459055317433,0.787347708771813,-4.89852324182046,ABCF3
ABCG1,0.267431887182625,1.39770040600884,1.58428351817113,0.148318454455808,0.738561183013711,-5.01523042377021,ABCG1
ABCG2,-0.293928927537604,1.17784820645082,-0.478187850152939,0.644159629253397,0.996391562030057,-5.59786894673385,ABCG2
ABCG4,0.278990735250877,0.417754765567,0.563702981632131,0.587016699426456,0.995709083584026,-5.88322657799784,ABCG4
ABHD1,0.11926798088741,0.176736765368164,0.537828988232848,0.604014161899772,0.996391562030057,-5.8725402044935,ABHD1
ABHD10,0.390213573886089,3.73722938069388,1.17039535037689,0.272528673390165,0.859119612580692,-5.22430434377237,ABHD10
ABHD11,-0.400909713580577,2.49082625321417,-0.327065949269595,0.7512554341016,0.998645782309963,-5.49295168304197,ABHD11
ABHD12,-0.453574264857077,4.09294389543254,-1.64193246938428,0.135751026694323,0.720355014062439,-4.71336309800575,ABHD12
ABHD13,0.143229815958982,3.21600414704129,0.136553504886974,0.894453378011353,0.999969548839946,-5.63833126813144,ABHD13
ABHD14A,-0.163742741109914,0.231787095142916,-0.528804906076418,0.610003196170661,0.996391562030057,-5.92105031763721,ABHD14A
ABHD14B,-0.607767559642071,3.12028589866022,-1.21565026611013,0.255689981032163,0.851584820389502,-4.90204455629874,ABHD14B
ABHD15,-0.131788149969097,4.48962968708209,-0.464382470968453,0.653636119352872,0.996391562030057,-6.02735920092774,ABHD15
ABHD16A,-0.793286915006324,3.0174801109302,-0.791037931729151,0.4496932624031,0.959173512404739,-5.26515170869188,ABHD16A
ABHD16B,-0.460973168699107,0.177677700216188,-1.64628005205317,0.134843515538583,0.719512075625565,-4.7903981422627,ABHD16B
ABHD17A,-0.766775409238123,4.14077009711452,-2.44721714688769,0.0374720109532127,0.509549630577024,-3.55818956703412,ABHD17A
ABHD17B,-0.0510917962552102,3.5841840474616,-0.0737632159092893,0.942846486184194,0.999969548839946,-5.66535531488747,ABHD17B
ABHD17C,0.584550647737302,3.89136360556746,1.21165910572594,0.257140114230309,0.851905445079309,-5.18185634123136,ABHD17C
ABHD18,1.08671658704492,1.67032095821257,2.54244255179361,0.03209734511306,0.502238778408704,-3.35690258268921,ABHD18
ABHD2,0.295541397161652,5.7300935291608,1.44421972129127,0.183284635066018,0.777995333091413,-5.42879954038486,ABHD2
ABHD3,0.480191651916404,3.24918232734496,0.64919493805492,0.532770379684082,0.981471814214141,-5.71237803057453,ABHD3
ABHD4,0.255350263850618,1.25653778293876,0.302033227211327,0.769635549486023,0.998645782309963,-5.52535006423511,ABHD4
ABHD5,2.05934689533443,1.80005878893379,2.61358510112732,0.0285931928163195,0.483524962981816,-3.27219810469375,ABHD5
ABHD6,0.275308213638393,1.26025570613168,0.960078470311831,0.362623626051201,0.918369464778619,-5.23450783786274,ABHD6
ABHD8,-0.771062229109067,3.64435126775413,-1.14878354516175,0.280879933255443,0.865162449928283,-5.09447646921521,ABHD8
ABI1,0.0837380428829393,4.46748469347892,0.216944562841618,0.833192337343273,0.999969548839946,-6.17437201107323,ABI1
ABI2,0.540349932804084,5.47808687795741,2.70666957199964,0.0245841876666329,0.471349604799112,-3.50020868611907,ABI2
ABITRAM,1.03953134950967,2.29726378442356,1.1411772807523,0.283867397462191,0.865501484494715,-4.97911890297091,ABITRAM
ABL1,-0.570237582412517,5.60715321309408,-3.14130317121773,0.0122194196400847,0.376667612398944,-2.82301090272895,ABL1
ABL2,-0.0929902140340655,5.54135104030798,-0.32304190833062,0.75419922682432,0.998645782309963,-6.30311342364355,ABL2
ABLIM1,0.138506771134495,5.27888958037606,0.842353684098884,0.421869171656513,0.945324386615639,-5.99554752595345,ABLIM1
ABR,-0.283449360545268,6.07062433043127,-1.46789230791207,0.17690854550566,0.770110612036411,-5.39812131105822,ABR
ABRACL,-0.0107720319861375,5.47734681116511,-0.0415981245017952,0.967746586627154,1,-6.32625729614331,ABRACL
ABRAXAS1,0.184616323331311,0.826937073243574,0.276816163484642,0.788306472844583,0.998645782309963,-5.77597703573956,ABRAXAS1
ABRAXAS2,0.497178146438642,3.95602228399502,2.27819427369217,0.0493111884392491,0.553497181170761,-3.88708731431369,ABRAXAS2
ABT1,-0.745751834031842,5.98950053154257,-2.83425726975867,0.0199977263256883,0.4442198435301,-3.34873170447667,ABT1
ABTB1,0.0522126714004489,0.802413843448007,0.0826099731635147,0.936008215355173,0.999969548839946,-5.76618930431006,ABTB1
ABTB2,-0.642251572858935,3.76363410169331,-1.60906543602661,0.142792757511026,0.731975524755974,-4.63502340757996,ABTB2
ACAA1,-0.91542184447111,2.98112076800165,-1.41850421560159,0.190436957653993,0.78496825638917,-4.68434657331395,ACAA1
ACAA2,-0.124777817743596,4.98524215202492,-0.499052673389563,0.629966122447308,0.996391562030057,-6.00602086852823,ACAA2
ACACA,0.07572848977492,6.45259216278227,0.502066436869026,0.627929026693058,0.996391562030057,-6.45556821889079,ACACA
ACACB,0.77690532320069,1.73976411394238,0.713528680469298,0.493986554307457,0.972839317643962,-5.29610961084639,ACACB
ACAD10,-0.634189004413164,3.78239131055726,-1.940571373838,0.0849306810467859,0.636323811110442,-4.20714716982306,ACAD10
ACAD8,0.186060670901327,2.56506897994043,0.157308396126022,0.878548156009057,0.999969548839946,-5.54725100552971,ACAD8
ACAD9,-0.718963158724696,3.60844736036227,-1.02169973285722,0.334159580448299,0.90157925659002,-5.29822498057767,ACAD9
ACADL,-0.170771191932116,0.513876054141811,-0.660602783444154,0.525762534971322,0.980993258817556,-5.56571155165748,ACADL
ACADM,0.259317218573019,4.70327503969757,1.07770894720119,0.309788247305079,0.884600613306381,-5.57131718664366,ACADM
ACADS,0.164137469124947,1.81069577217769,0.22354226661696,0.828211106480919,0.999969548839946,-5.60308542254497,ACADS
ACADSB,0.0556125041752651,4.50536309788784,0.192067266979338,0.8520437617319,0.999969548839946,-6.13803101410428,ACADSB
ACADVL,-0.23346910919463,5.30175313382087,-0.633981157321205,0.542202292447264,0.984815721043679,-6.18641038745361,ACADVL
ACAP1,0.0612287164361981,0.430887986017719,0.210082291771111,0.838381696799736,0.999969548839946,-5.81244937412205,ACAP1
ACAP2,0.44988090953966,3.7138924956042,0.982091891592731,0.352255224323094,0.913691137679454,-5.25319066209244,ACAP2
ACAP3,-0.37193665414956,4.28531681233373,-1.13536820441399,0.28616600099624,0.866529122241228,-5.41792615869339,ACAP3
ACAT1,-0.174530855424129,5.16384284879488,-0.640155375841393,0.538362729311975,0.984815721043679,-5.95974610592013,ACAT1
ACAT2,0.336121168562432,3.92700434205475,0.568699017141955,0.583764870614232,0.995709083584026,-5.82550634852053,ACAT2
ACBD3,0.23315825105326,6.06152542098608,1.74576782379905,0.115532114962233,0.694878455714059,-5.07323134887767,ACBD3
ACBD4,-0.51354023090046,3.75378177686384,-1.31644006043343,0.221245265304219,0.816087266206735,-5.0376135738334,ACBD4
ACBD5,0.0330216567066497,4.66740171796401,0.122925080700274,0.904925079603053,0.999969548839946,-6.20829002541958,ACBD5
ACBD6,-0.43906036213383,5.50999886645843,-2.293809945483,0.0480777230875761,0.550167431859695,-3.99613503412453,ACBD6
ACBD7,2.12212359275357,1.66318854799088,6.28485591592522,0.000157344948913553,0.097938523275279,0.563848845900204,ACBD7
ACCS,-0.193136353922286,0.5786647146562,-0.745104271427415,0.475616622121443,0.965735002317061,-5.47091687897099,ACCS
ACD,-0.2711602299042,2.82469906156057,-0.233448200457417,0.820747512509554,0.999969548839946,-5.47702126227114,ACD
ACE,-0.0252864241131836,1.21324374135685,-0.029848794790232,0.976852911486474,1,-5.62743407585713,ACE
ACER2,0.370376195376385,0.988506462138449,1.51948350028627,0.163683202064127,0.757913888731173,-4.8673070706716,ACER2
ACER3,0.649211453533509,2.99981320717725,2.45464226531163,0.0370223596256736,0.50861552326504,-3.61448076108987,ACER3
ACHE,0.780174842427764,0.186433912229651,2.50122551934436,0.0343218273024924,0.508189804600378,-3.57543771134231,ACHE
ACIN1,-0.213359290553104,7.66003233897588,-1.50580043502306,0.167102951348277,0.761428763513385,-5.72561558105703,ACIN1
ACLY,0.0735244880365471,8.22976317179622,0.66435397823981,0.523470345882577,0.980796202993872,-6.59775482133581,ACLY
ACO1,0.3623651817816,3.42151927545589,0.734986612657622,0.481454431634732,0.9672323919616,-5.49165536583498,ACO1
ACO2,-0.835495866369254,3.61413804189942,-0.826630007877561,0.43026642563211,0.950204182542031,-5.27933893022824,ACO2
ACOT1,-0.657793572021668,2.50106860890392,-0.85357878537877,0.41594401422707,0.944023861519385,-5.17774607649736,ACOT1
ACOT13,-0.0559817708878292,4.75439590392604,-0.106373046591021,0.917669245781141,0.999969548839946,-5.97900128906316,ACOT13
ACOT2,-0.212868833259479,4.69512565950273,-0.594073298338576,0.567403210873401,0.991417276924535,-5.86077807073052,ACOT2
ACOT7,-0.276585808535255,5.20014746091478,-1.07321625492888,0.311690975811,0.884600613306381,-5.48118194829718,ACOT7
ACOT8,-1.1911111517719,1.97027551122258,-2.92384535767028,0.017308081106961,0.425839469105936,-2.8885996720798,ACOT8
ACOT9,0.0853795842023803,4.03080354319159,0.156657887723635,0.879045828720222,0.999969548839946,-6.00846581571771,ACOT9
ACOX1,0.80100511459892,4.51637915408077,3.56637952737813,0.00627039587664435,0.308451041764686,-2.05238443477597,ACOX1
ACOX3,0.265553321638163,0.933962502325653,0.380174790588013,0.712819453332379,0.998450368513777,-5.64912751434542,ACOX3
ACOXL,-0.558799577269355,2.137342037409,-0.566749434848981,0.585032642265418,0.995709083584026,-5.37737650159189,ACOXL
ACP1,0.36907660946963,5.79416833128326,1.50607840765774,0.167032854969026,0.761428763513385,-5.33031000151465,ACP1
ACP2,-0.0255985785527924,2.39388184793544,-0.0238356100551889,0.981514897700906,1,-5.50015552974456,ACP2
ACP6,-0.757635669566938,3.58462410044729,-1.18965358803781,0.265256387661523,0.855836105098649,-5.26663321774854,ACP6
ACSF2,-0.27687295021631,3.80405806057264,-0.900723680623972,0.391693727865923,0.93489408603692,-5.36384659334729,ACSF2
ACSF3,-0.681255512251035,3.64030822779913,-2.05251688829195,0.0709993259634962,0.604200412268017,-4.05533071585779,ACSF3
ACSL1,0.123619153033331,4.50211324991656,0.488242783932355,0.637300078861293,0.996391562030057,-5.86666303730519,ACSL1
ACSL3,0.474906134825783,6.19272127030402,2.08478770260393,0.0674090810067604,0.594638780687252,-4.51470820861141,ACSL3
ACSL4,0.098301935231099,4.84708286421736,0.330398144538336,0.748820983941184,0.998645782309963,-6.19135222238468,ACSL4
ACSL6,0.376571078422204,0.567600124927474,0.632345112795366,0.543222391070734,0.984815721043679,-5.74617833834989,ACSL6
ACSM3,-0.298102577982985,0.537974360135431,-0.57072459649941,0.582449277953172,0.995709083584026,-5.79611295740093,ACSM3
ACSS1,-0.579239029223664,2.88834086670917,-0.72518354387955,0.48715434115361,0.969501689936097,-5.39151507517367,ACSS1
ACSS2,-0.467522637337288,1.3041525964386,-0.514714960418043,0.61941601349846,0.996391562030057,-5.43857346413592,ACSS2
ACTA2,-0.436403741222667,2.87236725029113,-0.685761180238133,0.510505555843022,0.97631634337768,-5.28360347334215,ACTA2
ACTB,0.0355854106638329,8.75119544118917,0.152902330463649,0.881920119185108,0.999969548839946,-7.03752064890976,ACTB
ACTBL2,-0.254319146845739,0.373529019334054,-0.548394903555177,0.597041601298891,0.996322004073666,-5.92379917530275,ACTBL2
ACTG1,-0.142827093654482,9.62452166008708,-0.880032842443373,0.402210188431569,0.938113900590927,-6.83755284515827,ACTG1
ACTG1P20,-0.0655955769450833,3.68940756721652,-0.108113366817829,0.916328052508614,0.999969548839946,-5.50456423496169,ACTG1P20
ACTG1P4,-0.577786557010285,1.13803809592893,-1.07409448345276,0.311318320032481,0.884600613306381,-5.51407681672973,ACTG1P4
ACTL6A,-0.0939431903251213,4.97753799040242,-0.4589271358899,0.657399194601487,0.996391562030057,-6.10980282355124,ACTL6A
ACTN1,-0.116634663902761,5.75100073661746,-0.497679100937384,0.630895664849701,0.996391562030057,-6.11848028895664,ACTN1
ACTN2,-0.109947882981186,2.61439865664218,-0.185315231131885,0.857178089236724,0.999969548839946,-5.54510670687099,ACTN2
ACTN4,-0.176572904826022,8.07868337183576,-0.752980568204465,0.471103837759491,0.964481939711045,-6.52723291035209,ACTN4
ACTR10,0.402587955841177,3.99341777972012,1.09089005162535,0.304257960275507,0.879687463274547,-5.19519409947861,ACTR10
ACTR1A,-0.277714665980663,5.26229912274179,-1.07090423578971,0.312673682094139,0.886082327825117,-5.68850932221284,ACTR1A
ACTR1B,-0.233995278364436,4.50686289790562,-0.488974797916775,0.636802109194125,0.996391562030057,-6.02387086698613,ACTR1B
ACTR2,0.649730624874809,7.9560207358617,3.97411944365503,0.00337548516144029,0.245644842831,-1.96318427393093,ACTR2
ACTR3,0.244792863894542,6.18187629437753,0.859912997011819,0.412626145628511,0.94329818099355,-5.98131426334849,ACTR3
ACTR3-AS1,-0.477163846598414,0.562536593529197,-0.809058073234438,0.439785076486768,0.953745884768079,-5.78625995133606,ACTR3-AS1
ACTR3B,-0.090511360200584,1.62569709131195,-0.085896422460007,0.93346927576219,0.999969548839946,-5.5105276195513,ACTR3B
ACTR3C,0.193272005047059,0.400172112682034,0.73748614738915,0.480007959352955,0.966864370116281,-5.58588477014737,ACTR3C
ACTR5,0.151537016191075,0.722986536517308,0.490285063460039,0.635911252871573,0.996391562030057,-5.53942106572698,ACTR5
ACTR6,0.414238400091502,4.34810256901675,1.14728190838253,0.281467724442592,0.865162449928283,-5.41008391052728,ACTR6
ACTR8,-0.167940999195602,4.16310460478137,-0.473639618117036,0.647274287485992,0.996391562030057,-5.78758670744135,ACTR8
ACTRT3,0.411135252929359,0.0305880525700175,1.91924080558483,0.087865277566086,0.643403521098548,-4.5133118792862,ACTRT3
ACVR1,-0.203778938976745,3.3655910154157,-0.294234867210401,0.775393387491989,0.998645782309963,-5.68039939093284,ACVR1
ACVR1B,0.11210417395063,5.54476218842374,0.708278548009577,0.497083887573295,0.97404710992445,-6.18048735689283,ACVR1B
ACVR1C,0.39353419050471,1.01164927226294,0.98202615431682,0.352285855129855,0.913691137679454,-5.12359024907453,ACVR1C
ACVR2A,0.0338456761091956,2.75458423562899,0.0421755184644519,0.96729919338989,1,-5.56299474429425,ACVR2A
ACVR2B,0.453418522629288,5.08839086008757,1.17745481782107,0.269844424388742,0.857285536582641,-5.71499488248399,ACVR2B
ACVR2B-AS1,-0.413995709148009,0.632287525850325,-0.71253802184102,0.494570064580932,0.972839317643962,-5.63720286657465,ACVR2B-AS1
ACVRL1,0.135525700186368,0.425356792610162,0.521644867964842,0.614777134406503,0.996391562030057,-5.6995843512951,ACVRL1
ACYP1,0.0524854037671418,3.20926030432389,0.154892032442467,0.880397083016654,0.999969548839946,-5.71790606534068,ACYP1
ACYP2,-0.153646494986935,1.62561621086766,-0.17852347527299,0.862349813595408,0.999969548839946,-5.62498595552604,ACYP2
ADA,-0.151869354404173,1.44563822354939,-0.492598674446274,0.634339731701061,0.996391562030057,-5.523014459546,ADA
ADAL,0.0217395113193248,1.46464436508964,0.0223202372870588,0.982689881916281,1,-5.50865461456132,ADAL
ADAM10,0.213744975585017,5.65412968688266,0.725635915402187,0.486890371583306,0.969386301792852,-6.09058208613097,ADAM10
ADAM11,-0.135316734631328,3.96867443561239,-0.346253882062294,0.737277824234184,0.998645782309963,-6.09655064918675,ADAM11
ADAM12,-0.781118586735498,1.32610825264974,-1.87365007297906,0.0944623128694335,0.661234802030527,-4.16688250471815,ADAM12
ADAM15,-0.767267176754465,4.60609321286886,-2.63448854500213,0.0276388333717769,0.480381741291833,-3.46618370727553,ADAM15
ADAM17,0.370456084510471,4.90263753431348,1.12071905515776,0.292028236455545,0.872627287458424,-5.369315803015,ADAM17
ADAM19,0.454581435257755,1.95310405137454,0.471008052904481,0.649079734414438,0.996391562030057,-5.40287904853081,ADAM19
ADAM21,-0.118327673056212,0.380228029276913,-0.266455319831387,0.796020260031441,0.998645782309963,-6.02082633227747,ADAM21
ADAM22,0.315886997607024,3.68350788258191,0.598975839972082,0.564271992145744,0.991222983336287,-5.84891570448459,ADAM22
ADAM23,0.285269834220634,4.11991089137274,0.843401397045651,0.421313681299507,0.945209797348146,-5.55686590180202,ADAM23
ADAM8,0.1904247343551,0.359312916135822,0.636860485105657,0.540409723687945,0.984815721043679,-5.68116802606249,ADAM8
ADAM9,0.206684828795866,5.16366035074751,0.99412508743271,0.34668166933405,0.909918536467395,-5.71282126017257,ADAM9
ADAMTS1,-0.588039842734023,9.08403147532571,-2.58553247009694,0.0299264332588093,0.490472484496263,-4.35079639083372,ADAMTS1
ADAMTS10,0.120867585722686,0.436295894797782,0.296491633652575,0.773725612538547,0.998645782309963,-5.89012631246907,ADAMTS10
ADAMTS13,-0.98491213592711,1.21598479675578,-2.00977382905066,0.0760387607883131,0.6197395998327,-4.01116122077338,ADAMTS13
ADAMTS15,0.230438486140946,1.57562556237092,0.19641267416728,0.848743349535557,0.999969548839946,-5.57878531218815,ADAMTS15
ADAMTS16,-0.339139222208097,0.767521626233532,-0.57205928506121,0.581583303480753,0.995709083584026,-5.58344216772742,ADAMTS16
ADAMTS17,-0.296472611987651,3.22351616476178,-0.319960113118648,0.756456570371583,0.998645782309963,-5.57233350812269,ADAMTS17
ADAMTS18,0.0882398218239881,0.169841459288165,0.280764542109561,0.785373224171169,0.998645782309963,-5.98144028620559,ADAMTS18
ADAMTS19,-0.0731026247528246,1.5675773185281,-0.0799124980883673,0.938092718670966,0.999969548839946,-5.50115496920971,ADAMTS19
ADAMTS2,-0.600354008059436,3.12559663678669,-0.665966728001118,0.522486724505883,0.980782818318582,-5.3802958170648,ADAMTS2
ADAMTS20,0.232463359346509,1.029625211558,0.273875712225151,0.790493235880163,0.998645782309963,-5.75220868863982,ADAMTS20
ADAMTS3,0.308174441620557,0.892403540586342,0.987703820768229,0.349647615588165,0.912275926237981,-5.14120873464456,ADAMTS3
ADAMTS5,-1.7261253673291,3.28360202226696,-3.54875964548459,0.00644358809362869,0.311620110703432,-2.10055165895227,ADAMTS5
ADAMTS6,0.328283770138385,0.546212754278414,1.22559798206931,0.252104714592442,0.848725440216953,-5.06418903638534,ADAMTS6
ADAMTS7,-0.175909840660735,2.81244837811523,-0.256254835737853,0.803637676220069,0.998645782309963,-5.4635548762477,ADAMTS7
ADAMTS8,-0.447888474936291,1.68352514233387,-1.21832074995801,0.254723436073882,0.850986509584335,-4.91735782529302,ADAMTS8
ADAMTS9,-0.022812757608429,1.39040604202625,-0.0507399794694093,0.960664541723961,1,-5.63529741282045,ADAMTS9
ADAMTSL3,-0.0189880726099257,0.465171385224321,-0.0453808394264658,0.964815778206395,1,-5.91416882816545,ADAMTSL3
ADAMTSL4,-0.030341705042591,0.187115546486664,-0.126637593011751,0.902070465144123,0.999969548839946,-6.00855333853643,ADAMTSL4
ADAP1,-0.152144894291838,1.30109952636614,-0.267397126237713,0.795318086636892,0.998645782309963,-5.70255715437457,ADAP1
ADAP2,0.125736629599721,1.93768034836376,0.289417199592861,0.778957773201936,0.998645782309963,-5.48850432668427,ADAP2
ADAR,0.0861119298552842,6.98021593082131,0.724751367137478,0.487406611594044,0.969593707550332,-6.41977239597852,ADAR
ADARB1,0.0185774595812926,4.45355136984602,0.0451702413425397,0.964978933133721,1,-6.04546842219539,ADARB1
ADAT1,-0.322074607308964,3.83501974578453,-0.847461659677481,0.419165733490493,0.945079010702253,-5.43757477481822,ADAT1
ADAT2,0.1633023813572,4.78874255353023,0.820788066345047,0.433415270893556,0.952366816260736,-5.90815414341462,ADAT2
ADAT3,-1.52646032236684,2.1865997858325,-1.72736383389428,0.118900820994979,0.69836773208039,-4.36591541522884,ADAT3
ADCK1,-0.388665460582884,0.715581478265267,-0.707462922089437,0.497566160742025,0.974164179843168,-5.53031310357906,ADCK1
ADCK2,-0.569053710227102,4.90412522909559,-2.15875515726282,0.0598300725629196,0.575388085263663,-4.14149743152181,ADCK2
ADCK5,-0.209236429726036,1.56273799639756,-0.312818272732776,0.761697191337215,0.998645782309963,-5.67805857285559,ADCK5
ADCY1,0.3457211612329,4.3155685468471,0.73845793279079,0.479446344490093,0.966560544268332,-6.01085479954541,ADCY1
ADCY10P1,0.290823464517186,0.203915603238195,1.24042429231949,0.246837801883007,0.84175267801553,-5.2615037920185,ADCY10P1
ADCY3,-0.610244886106651,5.37304036108343,-3.30177215462087,0.00947689440614803,0.362938156634857,-2.51613035952441,ADCY3
ADCY5,0.127403942079502,0.325801764947002,0.453097333291774,0.661431914482718,0.996391562030057,-5.79956211281068,ADCY5
ADCY6,0.150178061906177,5.36969170028182,0.592001291496048,0.568729529394156,0.991603861745609,-6.11535449851942,ADCY6
ADCY7,-0.559858355615197,3.45558985572471,-1.58309632753363,0.148587927290392,0.739169963877995,-4.59182620426867,ADCY7
ADCY9,-0.631407082207274,5.15258908288893,-3.54313366954492,0.0064999412505978,0.311620110703432,-2.14076339454925,ADCY9
ADD1,-0.218936166215761,5.66942182439714,-1.06247585276626,0.316276439788788,0.888949650548062,-5.73017029648798,ADD1
ADD2,-0.234149918509643,5.55011406321673,-1.42355901241248,0.189012231856713,0.78175038213713,-5.39781616566045,ADD2
ADD3,0.22622586599182,5.81980997390609,0.89457372497464,0.394798872677928,0.935667363516365,-6.00694190715226,ADD3
ADGRA2,-0.11058008310912,1.78555064166872,-0.243553522359333,0.813153351347077,0.998645782309963,-5.55534593659839,ADGRA2
ADGRA3,0.159480062294373,4.42752129044947,0.347090341793664,0.736670775822098,0.998645782309963,-6.15812304216985,ADGRA3
ADGRB1,-0.334530281706471,1.72316492576988,-0.408155348267655,0.692901449069861,0.997436215010357,-5.56495079095499,ADGRB1
ADGRB2,0.539462279447847,2.73126363540816,0.734933251194998,0.481485342167979,0.9672323919616,-5.29451850701756,ADGRB2
ADGRE2,0.312866186891011,0.671080103425363,0.533638563961491,0.606791363674248,0.996391562030057,-5.67329429056654,ADGRE2
ADGRE5,-0.393582436874274,5.09533775573515,-1.66494662190386,0.131009410895567,0.714955880565759,-4.8073857907305,ADGRE5
ADGRF4,0.629827913029478,0.0742954923432922,3.1943144605275,0.0112321398471139,0.372839763633383,-2.59285057532006,ADGRF4
ADGRG2,-0.282165324127514,1.45077219458343,-0.331155728544228,0.748267914956333,0.998645782309963,-5.51200032543483,ADGRG2
ADGRG6,0.227052245629845,5.19064760334628,0.662838291278801,0.524395787605659,0.980845221173382,-6.02232634208888,ADGRG6
ADGRL1,-0.104104213317235,5.55019961851749,-0.489235848659188,0.63662457003179,0.996391562030057,-6.33112104383987,ADGRL1
ADGRL2,0.663737642031665,5.65844469288893,3.0414480909289,0.014330832436883,0.399847218070977,-3.01271023375218,ADGRL2
ADGRL3,0.0304469588766039,3.42180626176087,0.0392573733857474,0.969560436534536,1,-5.78997317483815,ADGRL3
ADGRV1,0.314092888430399,4.33008095809622,1.00521682561422,0.341602953955469,0.908478386666599,-5.65292093147602,ADGRV1
ADH5,0.251411974783402,3.85090571638744,0.441361736126013,0.669585011791007,0.997024809135366,-5.84724978441223,ADH5
ADI1,0.46980741800254,4.14624778313109,0.907146713124541,0.388469375708546,0.932875296072082,-5.78398096690997,ADI1
ADIPOR1,0.406535423250386,5.45334209858451,1.96232916236559,0.0820333515031418,0.631385609114921,-4.67938537397119,ADIPOR1
ADIPOR2,0.531303364510507,6.12336138152648,2.94187299859983,0.0168133159829865,0.420124593004961,-3.26983021382908,ADIPOR2
ADK,0.183437558031442,4.59590010931602,0.451859970527864,0.662289347438123,0.996391562030057,-5.80187198240595,ADK
ADM,-0.525072311748989,3.97552034017079,-0.756391304334002,0.469158286462527,0.964473612261583,-5.58423298760942,ADM
ADM2,-1.2924794472214,1.78345357192556,-1.80867585840772,0.104673054761214,0.676409341254789,-4.25453104591003,ADM2
ADM5,-0.830887245930192,1.14612538097198,-1.94247026365181,0.0846739953404328,0.636323811110442,-4.093096284172,ADM5
ADNP,0.180151066371739,5.60669802336331,0.951822662369447,0.366569674193083,0.9200819153148,-5.81046661216571,ADNP
ADNP2,-0.0207159664245493,5.37515711669654,-0.129810503917717,0.899631939761048,0.999969548839946,-6.2334130433195,ADNP2
